HouseholdID,StateRegion,Township,UrbanRural,SurveyDate,Year,HHSize,ChildrenUnder5,FemaleHeaded,WealthQuintile,HungerScore,HungerCategory,FCS,FCSCategory,DietDiversityScore,DietDiversityCategory,MonthlyFoodExpenditure,MonthlyIncome,ConflictShock,PriceShock,IDPStatus
HH02080,Kayah,Township A,Rural,7/7/22,2022,1,0,No,Middle,1,Little/None,36,Acceptable,6,Medium,23407,58177,No,No,No
HH02081,Yangon,South Okkalapa,Urban,7/8/22,2022,8,1,No,Poor,4,Severe,41,Acceptable,6,Medium,49575,82534,No,No,No
HH02082,Yangon,North Dagon,Urban,1/14/22,2022,7,0,No,Middle,2,Moderate,59,Acceptable,7,High,68128,108566,No,No,No
HH02083,Kachin,Township B,Urban,4/7/22,2022,2,0,Yes,Poorest,2,Moderate,36,Acceptable,3,Low,61512,122760,No,Yes,No
HH02084,Mandalay,Aungmyay Thazan,Urban,2/27/22,2022,2,0,Yes,Poorest,2,Moderate,50,Acceptable,6,Medium,66780,140963,No,No,No
HH02085,Kayin,Township A,Rural,12/10/22,2022,2,2,No,Richest,3,Moderate,48,Acceptable,2,Low,38029,68351,No,Yes,No
HH02086,Bago,Township B,Rural,7/10/22,2022,1,0,Yes,Richest,3,Moderate,46,Acceptable,6,Medium,29869,56553,No,Yes,No
HH02087,Mandalay,Amarapura,Urban,7/10/22,2022,5,1,Yes,Poorest,4,Severe,46,Acceptable,7,High,74995,121619,No,No,No
HH02088,Kayin,Township B,Rural,11/17/22,2022,8,1,No,Richest,1,Little/None,43,Acceptable,4,Medium,24718,51748,No,Yes,No
HH02089,Yangon,South Okkalapa,Rural,5/28/22,2022,7,2,Yes,Richest,3,Moderate,49,Acceptable,6,Medium,35699,66467,No,No,No
HH02090,Kayin,Township A,Rural,11/6/22,2022,2,2,Yes,Rich,2,Moderate,35,Acceptable,5,Medium,31252,55302,No,No,No
HH02091,Kayin,Township A,Urban,3/1/22,2022,5,0,Yes,Middle,3,Moderate,37,Acceptable,4,Medium,69935,123109,No,Yes,No
HH02092,Sagaing,Township A,Urban,5/24/22,2022,8,4,Yes,Poorest,3,Moderate,45,Acceptable,5,Medium,74192,150854,No,No,No
HH02093,Kayin,Township B,Rural,10/23/22,2022,2,2,Yes,Richest,2,Moderate,29,Borderline,2,Low,43383,90838,No,No,No
HH02094,Kayah,Township A,Urban,4/14/22,2022,7,3,Yes,Poor,1,Little/None,38,Acceptable,6,Medium,77371,123908,No,No,No
HH02095,Kachin,Township A,Rural,4/24/22,2022,3,2,Yes,Richest,3,Moderate,57,Acceptable,2,Low,52596,78688,No,No,No
HH02096,Ayeyarwady,Township A,Urban,6/21/22,2022,1,1,Yes,Middle,2,Moderate,37,Acceptable,3,Low,68362,133634,No,Yes,No
HH02097,Mandalay,Aungmyay Thazan,Urban,6/18/22,2022,3,3,Yes,Richest,3,Moderate,44,Acceptable,6,Medium,52079,112240,No,No,No
HH02098,Kachin,Township A,Rural,7/18/22,2022,7,1,No,Rich,2,Moderate,35,Acceptable,2,Low,73792,126360,No,No,No
HH02099,Ayeyarwady,Township A,Urban,9/7/22,2022,7,1,Yes,Rich,3,Moderate,55,Acceptable,6,Medium,60916,124391,No,No,No
HH02100,Yangon,Hlaing,Rural,11/4/22,2022,7,1,No,Rich,4,Severe,31,Borderline,2,Low,46233,90151,No,Yes,No
HH02101,Bago,Township B,Urban,1/3/22,2022,4,1,Yes,Poor,0,Little/None,30,Borderline,4,Medium,96629,159978,No,No,No
HH02102,Yangon,Insein,Urban,11/18/22,2022,4,2,Yes,Rich,3,Moderate,23,Borderline,4,Medium,65174,128354,No,No,No
HH02103,Yangon,Hlaing,Rural,6/23/22,2022,1,1,No,Rich,2,Moderate,34,Borderline,6,Medium,50032,77313,No,No,No
HH02104,Rakhine,Sittwe,Rural,11/24/22,2022,6,4,Yes,Poorest,5,Severe,37,Acceptable,8,High,12952,31030,No,No,No
HH02105,Mandalay,Aungmyay Thazan,Rural,4/25/22,2022,2,2,Yes,Rich,2,Moderate,41,Acceptable,5,Medium,42799,90845,No,No,No
HH02106,Bago,Township A,Rural,9/23/22,2022,2,1,No,Richest,2,Moderate,19,Poor,1,Low,56647,98050,No,No,No
HH02107,Rakhine,Sittwe,Rural,6/22/22,2022,8,1,Yes,Poor,2,Moderate,38,Acceptable,5,Medium,13321,30000,No,No,No
HH02108,Yangon,South Okkalapa,Rural,3/20/22,2022,6,4,Yes,Poor,1,Little/None,41,Acceptable,6,Medium,38599,84148,No,Yes,No
HH02109,Chin,Township B,Urban,6/11/22,2022,4,4,No,Rich,2,Moderate,37,Acceptable,2,Low,55351,108111,No,Yes,No
HH02110,Magway,Township B,Urban,10/28/22,2022,1,1,No,Rich,1,Little/None,32,Borderline,6,Medium,65464,125851,No,Yes,No
HH02111,Mon,Township B,Rural,10/10/22,2022,2,1,No,Rich,2,Moderate,31,Borderline,5,Medium,57914,107948,No,Yes,No
HH02112,Kachin,Township B,Rural,11/22/22,2022,8,2,No,Richest,2,Moderate,28,Borderline,5,Medium,51793,77859,No,No,No
HH02113,Sagaing,Township B,Rural,2/17/22,2022,4,4,No,Poorest,3,Moderate,31,Borderline,4,Medium,29700,44794,No,Yes,No
HH02114,Ayeyarwady,Township B,Rural,4/13/22,2022,2,1,No,Richest,0,Little/None,43,Acceptable,6,Medium,38377,65339,No,No,No
HH02115,Sagaing,Township B,Rural,1/26/22,2022,3,3,Yes,Middle,1,Little/None,38,Acceptable,5,Medium,43063,77448,No,Yes,No
HH02116,Nay Pyi Taw,Township A,Urban,7/5/22,2022,8,0,No,Rich,3,Moderate,15,Poor,3,Low,67507,148822,No,Yes,No
HH02117,Mon,Township A,Urban,9/6/22,2022,5,4,No,Middle,4,Severe,49,Acceptable,6,Medium,65918,128910,No,No,No
HH02118,Shan,Taunggyi,Urban,9/18/22,2022,4,0,No,Rich,4,Severe,29,Borderline,6,Medium,78305,169648,Yes,No,No
HH02119,Mon,Township B,Rural,12/4/22,2022,6,3,Yes,Poorest,3,Moderate,46,Acceptable,3,Low,66365,152852,No,Yes,No
HH02120,Magway,Township B,Urban,1/1/22,2022,4,0,No,Rich,2,Moderate,33,Borderline,5,Medium,74611,117482,No,No,No
HH02121,Bago,Township A,Rural,11/7/22,2022,1,1,No,Middle,3,Moderate,61,Acceptable,3,Low,40208,73354,No,Yes,No
HH02122,Sagaing,Township A,Rural,9/22/22,2022,5,3,No,Richest,4,Severe,58,Acceptable,6,Medium,63335,94952,Yes,No,No
HH02123,Nay Pyi Taw,Township A,Urban,9/16/22,2022,3,3,Yes,Poorest,3,Moderate,40,Acceptable,4,Medium,77396,149915,No,Yes,No
HH02124,Shan,Taunggyi,Rural,6/23/22,2022,2,0,Yes,Middle,2,Moderate,41,Acceptable,7,High,37343,80475,No,Yes,No
HH02125,Sagaing,Township A,Urban,7/16/22,2022,5,2,No,Richest,3,Moderate,38,Acceptable,1,Low,51019,95873,No,No,No
HH02126,Nay Pyi Taw,Township B,Urban,5/2/22,2022,7,1,Yes,Poorest,5,Severe,43,Acceptable,4,Medium,99867,154774,No,Yes,No
HH02127,Tanintharyi,Township B,Rural,3/11/22,2022,7,1,Yes,Poor,0,Little/None,44,Acceptable,7,High,58510,103118,No,Yes,No
HH02128,Kachin,Township B,Urban,4/21/22,2022,5,3,Yes,Middle,2,Moderate,30,Borderline,3,Low,70135,142260,No,No,No
HH02129,Magway,Township B,Rural,9/10/22,2022,6,2,Yes,Richest,1,Little/None,41,Acceptable,7,High,44077,75378,No,No,No
HH02130,Kayin,Township A,Urban,9/8/22,2022,6,0,No,Poorest,2,Moderate,23,Borderline,4,Medium,97159,138907,No,No,No
HH02131,Sagaing,Township B,Rural,4/4/22,2022,3,0,Yes,Poor,2,Moderate,45,Acceptable,8,High,39351,67004,Yes,No,No
HH02132,Nay Pyi Taw,Township A,Rural,4/25/22,2022,3,3,No,Poor,3,Moderate,23,Borderline,4,Medium,34399,83788,No,No,No
HH02133,Sagaing,Township A,Rural,9/11/22,2022,6,4,No,Poor,3,Moderate,32,Borderline,5,Medium,19775,46207,Yes,No,Yes
HH02134,Ayeyarwady,Township B,Urban,12/28/22,2022,6,0,No,Poorest,2,Moderate,46,Acceptable,4,Medium,46886,115087,No,No,No
HH02135,Tanintharyi,Township B,Rural,10/3/22,2022,8,0,Yes,Middle,3,Moderate,48,Acceptable,6,Medium,46252,76089,No,No,No
HH02136,Mandalay,Amarapura,Urban,6/10/22,2022,2,1,No,Rich,2,Moderate,49,Acceptable,5,Medium,51967,87903,No,Yes,No
HH02137,Magway,Township A,Rural,11/7/22,2022,6,1,No,Rich,2,Moderate,45,Acceptable,5,Medium,58731,89788,No,No,No
HH02138,Yangon,North Dagon,Urban,8/4/22,2022,6,4,No,Richest,0,Little/None,50,Acceptable,5,Medium,85035,128830,No,No,No
HH02139,Sagaing,Township B,Urban,1/11/22,2022,4,3,Yes,Poor,3,Moderate,43,Acceptable,4,Medium,49535,120230,Yes,No,No
HH02140,Ayeyarwady,Township A,Urban,4/27/22,2022,3,3,Yes,Richest,2,Moderate,34,Borderline,3,Low,47373,93251,No,No,No
HH02141,Mandalay,Aungmyay Thazan,Urban,6/26/22,2022,3,3,No,Poor,2,Moderate,38,Acceptable,5,Medium,63537,113217,No,Yes,No
HH02142,Ayeyarwady,Township B,Urban,6/22/22,2022,2,1,Yes,Poorest,5,Severe,31,Borderline,4,Medium,89343,150833,No,No,No
HH02143,Sagaing,Township B,Rural,11/7/22,2022,6,1,No,Richest,4,Severe,30,Borderline,5,Medium,33438,48154,Yes,No,No
HH02144,Tanintharyi,Township B,Rural,4/10/22,2022,5,3,No,Poorest,3,Moderate,40,Acceptable,3,Low,47413,82312,No,No,No
HH02145,Magway,Township B,Urban,10/26/22,2022,7,4,Yes,Middle,2,Moderate,48,Acceptable,3,Low,65483,142885,No,Yes,No
HH02146,Ayeyarwady,Township B,Urban,10/20/22,2022,5,3,No,Middle,2,Moderate,42,Acceptable,8,High,89327,157227,No,No,No
HH02147,Tanintharyi,Township A,Urban,12/2/22,2022,2,0,No,Rich,3,Moderate,45,Acceptable,7,High,51388,113112,No,Yes,No
HH02148,Kachin,Township A,Rural,3/4/22,2022,2,2,No,Richest,3,Moderate,40,Acceptable,7,High,54471,91384,No,Yes,No
HH02149,Sagaing,Township A,Rural,7/9/22,2022,5,4,No,Richest,2,Moderate,34,Borderline,8,High,35692,76241,Yes,Yes,No
HH02150,Tanintharyi,Township B,Rural,11/23/22,2022,6,4,Yes,Richest,1,Little/None,35,Acceptable,2,Low,29609,68557,No,No,No
HH02151,Ayeyarwady,Township A,Urban,3/3/22,2022,8,4,No,Richest,2,Moderate,19,Poor,3,Low,44091,95796,No,No,No
HH02152,Nay Pyi Taw,Township A,Urban,5/17/22,2022,4,4,No,Poorest,3,Moderate,49,Acceptable,2,Low,107106,159216,No,No,No
HH02153,Nay Pyi Taw,Township B,Rural,5/11/22,2022,2,1,Yes,Rich,3,Moderate,24,Borderline,4,Medium,33604,58489,No,No,No
HH02154,Ayeyarwady,Township A,Rural,9/4/22,2022,2,0,Yes,Poorest,0,Little/None,42,Acceptable,6,Medium,37552,81316,No,Yes,No
HH02155,Mandalay,Chanayethazan,Rural,9/4/22,2022,2,2,Yes,Richest,2,Moderate,41,Acceptable,5,Medium,26634,61729,No,No,No
HH02156,Magway,Township A,Rural,6/19/22,2022,1,0,Yes,Poorest,4,Severe,45,Acceptable,6,Medium,24173,53158,No,No,No
HH02157,Mon,Township A,Rural,6/5/22,2022,7,3,Yes,Poor,1,Little/None,57,Acceptable,3,Low,32269,74408,No,No,No
HH02158,Tanintharyi,Township A,Rural,12/17/22,2022,1,1,Yes,Middle,3,Moderate,40,Acceptable,8,High,62488,99410,No,Yes,No
HH02159,Rakhine,Maungdaw,Urban,12/24/22,2022,2,0,Yes,Richest,2,Moderate,38,Acceptable,9,High,80936,143747,Yes,Yes,No
HH02160,Kayin,Township B,Rural,3/21/22,2022,6,2,Yes,Poor,2,Moderate,33,Borderline,4,Medium,30163,66065,No,No,No
HH02161,Kachin,Township A,Rural,9/26/22,2022,2,2,Yes,Poorest,4,Severe,45,Acceptable,0,Low,56997,110418,No,Yes,No
HH02162,Kachin,Township A,Rural,4/23/22,2022,8,1,No,Poorest,2,Moderate,45,Acceptable,6,Medium,52706,100248,No,No,No
HH02163,Nay Pyi Taw,Township B,Urban,7/25/22,2022,7,1,No,Poorest,2,Moderate,21,Borderline,4,Medium,65067,118035,No,Yes,No
HH02164,Tanintharyi,Township B,Urban,4/12/22,2022,4,4,Yes,Poorest,2,Moderate,45,Acceptable,3,Low,65620,114994,No,No,No
HH02165,Mandalay,Chanayethazan,Rural,2/12/22,2022,5,3,Yes,Poorest,4,Severe,41,Acceptable,5,Medium,42524,84447,No,No,No
HH02166,Ayeyarwady,Township B,Rural,4/19/22,2022,8,4,Yes,Middle,5,Severe,44,Acceptable,5,Medium,76144,112817,No,Yes,No
HH02167,Nay Pyi Taw,Township A,Urban,7/10/22,2022,4,3,Yes,Poor,4,Severe,43,Acceptable,5,Medium,72104,119667,No,No,No
HH02168,Nay Pyi Taw,Township A,Rural,8/6/22,2022,8,0,Yes,Richest,2,Moderate,35,Acceptable,1,Low,42159,70321,No,No,No
HH02169,Shan,Muse,Rural,1/11/22,2022,4,2,Yes,Richest,2,Moderate,50,Acceptable,5,Medium,50053,78803,Yes,No,No
HH02170,Ayeyarwady,Township B,Urban,1/4/22,2022,8,2,Yes,Middle,2,Moderate,49,Acceptable,4,Medium,51569,83876,No,No,No
HH02171,Ayeyarwady,Township B,Rural,5/2/22,2022,6,0,Yes,Poor,2,Moderate,34,Borderline,4,Medium,42408,65421,No,No,No
HH02172,Mandalay,Aungmyay Thazan,Urban,8/7/22,2022,1,1,Yes,Rich,4,Severe,49,Acceptable,2,Low,68211,151267,No,No,No
HH02173,Bago,Township A,Urban,5/21/22,2022,5,2,No,Poorest,2,Moderate,66,Acceptable,4,Medium,81227,161940,No,No,No
HH02174,Mon,Township A,Rural,4/1/22,2022,7,4,Yes,Rich,2,Moderate,33,Borderline,4,Medium,37080,73565,No,No,No
HH02175,Sagaing,Township A,Urban,3/17/22,2022,5,4,No,Middle,2,Moderate,51,Acceptable,7,High,82553,143732,No,No,No
HH02176,Tanintharyi,Township A,Urban,6/18/22,2022,8,1,No,Poorest,2,Moderate,41,Acceptable,3,Low,62220,107205,No,No,No
HH02177,Nay Pyi Taw,Township A,Urban,11/14/22,2022,2,0,No,Middle,2,Moderate,51,Acceptable,8,High,68343,129832,No,No,No
HH02178,Shan,Taunggyi,Urban,5/7/22,2022,2,2,No,Poor,3,Moderate,45,Acceptable,5,Medium,49259,104675,No,No,No
HH02179,Yangon,North Dagon,Urban,12/8/22,2022,4,3,No,Rich,3,Moderate,40,Acceptable,4,Medium,70220,144055,No,No,No
HH02180,Ayeyarwady,Township B,Urban,4/23/22,2022,1,0,Yes,Middle,3,Moderate,24,Borderline,5,Medium,38092,95136,No,Yes,No
HH02181,Ayeyarwady,Township B,Urban,3/18/22,2022,3,3,Yes,Middle,1,Little/None,33,Borderline,3,Low,62988,113484,No,Yes,No
HH02182,Kayin,Township A,Rural,2/21/22,2022,3,1,Yes,Richest,3,Moderate,25,Borderline,5,Medium,63547,107682,No,Yes,No
HH02183,Rakhine,Maungdaw,Rural,8/5/22,2022,1,1,No,Poorest,3,Moderate,40,Acceptable,5,Medium,48727,99094,Yes,No,No
HH02184,Mon,Township B,Urban,10/7/22,2022,3,2,No,Poor,1,Little/None,38,Acceptable,5,Medium,76283,176996,No,No,No
HH02185,Rakhine,Sittwe,Urban,10/16/22,2022,5,0,Yes,Poor,2,Moderate,25,Borderline,5,Medium,87134,144153,No,No,No
HH02186,Magway,Township A,Rural,3/24/22,2022,7,2,No,Poor,3,Moderate,21,Borderline,8,High,26399,63588,No,Yes,No
HH02187,Tanintharyi,Township A,Rural,5/26/22,2022,3,1,No,Poorest,1,Little/None,39,Acceptable,5,Medium,35404,77845,No,Yes,No
HH02188,Nay Pyi Taw,Township A,Urban,7/4/22,2022,2,2,Yes,Poorest,3,Moderate,20,Poor,4,Medium,91257,146444,No,Yes,No
HH02189,Bago,Township B,Urban,12/13/22,2022,4,0,No,Poorest,2,Moderate,48,Acceptable,1,Low,58268,89663,No,Yes,No
HH02190,Bago,Township B,Urban,1/5/22,2022,1,0,No,Poor,2,Moderate,38,Acceptable,6,Medium,88170,166082,No,No,No
HH02191,Shan,Muse,Urban,2/19/22,2022,6,1,No,Richest,1,Little/None,41,Acceptable,5,Medium,33339,49734,No,Yes,No
HH02192,Magway,Township B,Rural,1/2/22,2022,2,1,Yes,Poor,3,Moderate,36,Acceptable,2,Low,29987,58292,No,Yes,No
HH02193,Shan,Taunggyi,Urban,8/7/22,2022,8,0,Yes,Poorest,1,Little/None,25,Borderline,7,High,36901,82135,No,Yes,No
HH02194,Kayah,Township A,Urban,9/27/22,2022,7,4,Yes,Richest,3,Moderate,43,Acceptable,7,High,55968,118041,No,No,No
HH02195,Kayah,Township B,Rural,3/6/22,2022,2,0,No,Middle,3,Moderate,38,Acceptable,9,High,29448,43966,No,No,No
HH02196,Yangon,North Dagon,Rural,2/16/22,2022,2,2,Yes,Richest,3,Moderate,42,Acceptable,4,Medium,37293,83205,No,No,No
HH02197,Kayah,Township B,Urban,8/9/22,2022,5,1,No,Poorest,2,Moderate,56,Acceptable,1,Low,62269,106955,No,No,No
HH02198,Kayin,Township A,Rural,5/28/22,2022,3,1,No,Poor,3,Moderate,28,Borderline,2,Low,41365,62045,No,Yes,No
HH02199,Bago,Township A,Urban,6/6/22,2022,4,4,No,Poorest,1,Little/None,68,Acceptable,4,Medium,30986,64559,No,Yes,No
HH02200,Yangon,Hlaing,Rural,5/24/22,2022,8,3,Yes,Rich,4,Severe,26,Borderline,4,Medium,54334,83321,No,No,No
HH02201,Chin,Township A,Rural,11/21/22,2022,6,2,Yes,Poor,2,Moderate,36,Acceptable,4,Medium,42703,100883,No,No,No
HH02202,Kayah,Township B,Rural,12/18/22,2022,1,0,No,Middle,3,Moderate,35,Acceptable,6,Medium,57400,89818,No,No,No
HH02203,Tanintharyi,Township B,Urban,7/2/22,2022,3,0,Yes,Richest,4,Severe,33,Borderline,3,Low,39065,90351,No,No,No
HH02204,Tanintharyi,Township A,Urban,7/18/22,2022,7,2,No,Middle,2,Moderate,43,Acceptable,0,Low,90434,131450,No,No,No
HH02205,Bago,Township B,Urban,4/15/22,2022,7,0,Yes,Richest,4,Severe,33,Borderline,4,Medium,76019,148055,No,No,No
HH02206,Sagaing,Township B,Rural,1/17/22,2022,4,3,Yes,Richest,3,Moderate,41,Acceptable,3,Low,65609,98440,Yes,Yes,No
HH02207,Ayeyarwady,Township A,Urban,7/10/22,2022,1,0,No,Richest,4,Severe,21,Borderline,4,Medium,83357,131198,No,No,No
HH02208,Shan,Taunggyi,Rural,10/24/22,2022,3,1,No,Poor,3,Moderate,42,Acceptable,4,Medium,32186,49529,Yes,Yes,No
HH02209,Magway,Township A,Urban,2/8/22,2022,7,2,No,Rich,4,Severe,32,Borderline,6,Medium,92377,165263,No,Yes,No
HH02210,Yangon,Hlaing,Urban,2/6/22,2022,4,3,Yes,Poorest,2,Moderate,45,Acceptable,2,Low,66599,115068,No,No,No
HH02211,Tanintharyi,Township A,Urban,4/1/22,2022,1,0,Yes,Richest,2,Moderate,28,Borderline,4,Medium,51010,119300,No,No,No
HH02212,Chin,Township B,Rural,8/8/22,2022,2,2,Yes,Poorest,2,Moderate,57,Acceptable,5,Medium,39931,99227,No,No,No
HH02213,Shan,Taunggyi,Urban,5/4/22,2022,7,0,Yes,Richest,2,Moderate,42,Acceptable,8,High,60491,128379,No,No,No
HH02214,Bago,Township A,Urban,3/22/22,2022,8,1,No,Richest,4,Severe,38,Acceptable,3,Low,54137,101452,No,No,No
HH02215,Shan,Muse,Urban,7/1/22,2022,6,2,Yes,Richest,2,Moderate,54,Acceptable,7,High,45766,97834,No,No,No
HH02216,Bago,Township A,Urban,1/1/22,2022,5,1,Yes,Rich,2,Moderate,44,Acceptable,5,Medium,88689,138815,No,Yes,No
HH02217,Kayah,Township A,Rural,2/4/22,2022,2,1,Yes,Richest,3,Moderate,22,Borderline,6,Medium,49821,79808,No,No,No
HH02218,Tanintharyi,Township B,Rural,9/5/22,2022,5,1,Yes,Poor,1,Little/None,64,Acceptable,4,Medium,41154,85570,No,No,No
HH02219,Shan,Taunggyi,Urban,6/7/22,2022,6,1,No,Rich,1,Little/None,34,Borderline,7,High,80807,124445,No,No,No
HH02220,Bago,Township B,Rural,10/23/22,2022,5,3,No,Rich,3,Moderate,22,Borderline,1,Low,20896,42575,No,Yes,No
HH02221,Kachin,Township A,Urban,9/5/22,2022,5,0,Yes,Richest,1,Little/None,37,Acceptable,7,High,69815,107363,No,No,No
HH02222,Yangon,Insein,Urban,11/8/22,2022,8,4,No,Poorest,2,Moderate,21,Borderline,4,Medium,77385,128215,No,Yes,No
HH02223,Nay Pyi Taw,Township B,Urban,1/17/22,2022,6,4,Yes,Rich,4,Severe,61,Acceptable,6,Medium,43680,67891,No,Yes,No
HH02224,Tanintharyi,Township A,Rural,4/26/22,2022,6,1,No,Middle,3,Moderate,34,Borderline,2,Low,43933,69991,No,Yes,No
HH02225,Nay Pyi Taw,Township A,Rural,8/1/22,2022,1,1,Yes,Poor,3,Moderate,31,Borderline,4,Medium,38379,66135,No,No,No
HH02226,Shan,Taunggyi,Rural,2/18/22,2022,2,2,No,Poorest,0,Little/None,52,Acceptable,2,Low,37840,70498,No,No,No
HH02227,Tanintharyi,Township B,Urban,5/22/22,2022,7,0,Yes,Poorest,3,Moderate,47,Acceptable,7,High,61817,125034,No,No,No
HH02228,Kayin,Township A,Urban,5/14/22,2022,7,0,Yes,Poorest,3,Moderate,39,Acceptable,3,Low,57760,131284,No,Yes,No
HH02229,Chin,Township A,Rural,2/1/22,2022,2,2,Yes,Poor,3,Moderate,32,Borderline,4,Medium,29106,43049,No,Yes,No
HH02230,Yangon,South Okkalapa,Urban,6/3/22,2022,3,0,No,Richest,2,Moderate,50,Acceptable,7,High,31600,66803,No,No,No
HH02231,Kachin,Township B,Rural,7/25/22,2022,6,1,No,Middle,2,Moderate,34,Borderline,3,Low,12165,30000,No,No,No
HH02232,Kachin,Township B,Urban,3/15/22,2022,7,1,No,Rich,2,Moderate,29,Borderline,2,Low,72817,138198,No,No,No
HH02233,Kachin,Township A,Urban,6/8/22,2022,1,1,No,Poor,3,Moderate,41,Acceptable,3,Low,60252,110194,No,No,No
HH02234,Sagaing,Township B,Urban,5/8/22,2022,6,4,No,Poorest,2,Moderate,43,Acceptable,4,Medium,48716,118800,No,No,No
HH02235,Kayin,Township A,Rural,2/24/22,2022,3,3,Yes,Rich,1,Little/None,38,Acceptable,5,Medium,57633,107489,No,No,No
HH02236,Kachin,Township B,Rural,12/26/22,2022,7,2,No,Poor,2,Moderate,13,Poor,7,High,72824,111288,No,No,No
HH02237,Sagaing,Township A,Rural,7/28/22,2022,8,4,No,Richest,2,Moderate,56,Acceptable,8,High,57221,103322,Yes,No,Yes
HH02238,Kayin,Township A,Urban,6/1/22,2022,1,1,Yes,Richest,5,Severe,36,Acceptable,9,High,81777,140065,No,Yes,No
HH02239,Mon,Township B,Rural,3/5/22,2022,4,2,No,Poor,3,Moderate,53,Acceptable,8,High,45682,85413,No,Yes,No
HH02240,Sagaing,Township B,Rural,9/5/22,2022,2,0,Yes,Middle,5,Severe,53,Acceptable,4,Medium,44625,86110,No,No,No
HH02241,Sagaing,Township B,Urban,6/9/22,2022,3,0,No,Middle,2,Moderate,48,Acceptable,8,High,77369,142914,No,No,No
HH02242,Kayah,Township A,Urban,11/23/22,2022,8,1,Yes,Richest,2,Moderate,50,Acceptable,6,Medium,73950,112307,No,Yes,No
HH02243,Chin,Township A,Rural,4/10/22,2022,4,2,No,Richest,2,Moderate,35,Acceptable,5,Medium,46607,91035,No,No,No
HH02244,Kayin,Township A,Rural,10/26/22,2022,7,4,Yes,Rich,2,Moderate,49,Acceptable,5,Medium,49727,75936,No,No,No
HH02245,Ayeyarwady,Township A,Rural,2/27/22,2022,2,0,Yes,Poorest,3,Moderate,52,Acceptable,3,Low,53085,92813,No,Yes,No
HH02246,Nay Pyi Taw,Township B,Rural,4/22/22,2022,5,0,Yes,Poor,2,Moderate,54,Acceptable,5,Medium,22550,52974,No,No,No
HH02247,Kayah,Township B,Urban,5/20/22,2022,7,0,Yes,Rich,2,Moderate,42,Acceptable,4,Medium,76258,111522,No,Yes,No
HH02248,Yangon,South Okkalapa,Urban,1/7/22,2022,3,0,Yes,Poorest,3,Moderate,48,Acceptable,0,Low,51079,117965,No,No,No
HH02249,Mandalay,Amarapura,Urban,2/3/22,2022,5,0,Yes,Poor,1,Little/None,43,Acceptable,2,Low,71849,113042,No,Yes,No
HH02250,Nay Pyi Taw,Township B,Urban,4/4/22,2022,8,0,No,Richest,2,Moderate,37,Acceptable,5,Medium,53596,84256,No,No,No
HH02251,Shan,Taunggyi,Rural,3/25/22,2022,6,4,Yes,Richest,2,Moderate,37,Acceptable,8,High,34576,74120,Yes,No,No
HH02252,Rakhine,Maungdaw,Rural,6/1/22,2022,2,0,Yes,Rich,2,Moderate,45,Acceptable,3,Low,25639,51750,Yes,Yes,Yes
HH02253,Kayah,Township A,Rural,3/18/22,2022,8,4,Yes,Rich,2,Moderate,45,Acceptable,4,Medium,44671,74820,No,Yes,No
HH02254,Magway,Township A,Urban,8/4/22,2022,7,0,No,Poorest,2,Moderate,42,Acceptable,7,High,66117,142532,No,No,No
HH02255,Mandalay,Aungmyay Thazan,Rural,3/5/22,2022,4,4,No,Middle,2,Moderate,36,Acceptable,3,Low,27816,60758,No,No,No
HH02256,Shan,Taunggyi,Urban,8/11/22,2022,4,0,No,Rich,1,Little/None,47,Acceptable,4,Medium,70957,131551,No,Yes,No
HH02257,Nay Pyi Taw,Township A,Urban,5/18/22,2022,1,1,No,Rich,2,Moderate,36,Acceptable,4,Medium,66789,156792,No,No,No
HH02258,Mandalay,Aungmyay Thazan,Urban,3/21/22,2022,5,2,Yes,Poor,4,Severe,45,Acceptable,5,Medium,56054,87006,No,Yes,No
HH02259,Bago,Township A,Urban,2/13/22,2022,1,1,No,Richest,3,Moderate,46,Acceptable,7,High,45406,71260,No,No,No
HH02260,Magway,Township B,Rural,11/16/22,2022,1,1,No,Middle,2,Moderate,31,Borderline,6,Medium,23785,55910,No,Yes,No
HH02261,Mon,Township A,Urban,10/28/22,2022,6,1,Yes,Middle,3,Moderate,50,Acceptable,3,Low,58207,98882,No,Yes,No
HH02262,Kayah,Township B,Rural,3/13/22,2022,2,0,No,Poorest,3,Moderate,43,Acceptable,6,Medium,54083,84169,No,Yes,No
HH02263,Tanintharyi,Township A,Rural,3/10/22,2022,4,0,Yes,Richest,2,Moderate,45,Acceptable,4,Medium,44988,86720,No,Yes,No
HH02264,Mandalay,Chanayethazan,Urban,4/1/22,2022,1,1,Yes,Rich,2,Moderate,29,Borderline,5,Medium,45622,113272,No,No,No
HH02265,Shan,Taunggyi,Urban,6/28/22,2022,4,0,Yes,Poorest,2,Moderate,34,Borderline,1,Low,63876,133717,Yes,Yes,No
HH02266,Tanintharyi,Township B,Rural,7/23/22,2022,4,1,No,Poor,5,Severe,38,Acceptable,4,Medium,37013,78063,No,Yes,No
HH02267,Kayah,Township A,Urban,6/1/22,2022,2,1,No,Rich,2,Moderate,43,Acceptable,2,Low,73181,133753,No,Yes,No
HH02268,Kayin,Township B,Rural,2/11/22,2022,8,1,No,Middle,0,Little/None,32,Borderline,5,Medium,41910,60055,No,No,No
